CUSTOMER_ID,PRODUCT_TYPE,CHURN_STATUS,DURATION,TRAFFIC_SOURCE,GENDER,AGE_BUCKET,STATE,CARRIER_NAME,SUBMIT_METHOD,REVENUE_RECEIVED
C37233,Product A,1,602,Source 95,F,Age Range 1,CA,Carrier 3,Web,976
C37234,Product B,1,730,Source 197,F,Age Range 2,FL,Carrier 3,Phone,131
C37235,Product B,0,225,Source 1,F,Age Range 1,CO,Carrier 5,Phone,53
C37236,Product B,1,484,Source 170,M,Age Range 1,GA,Carrier 3,Phone,103.28
C37237,Product B,1,358,Source 170,M,Age Range 1,IN,Carrier 5,Web,47
C37238,Product A,1,90,Source 1,F,Age Range 2,MI,Carrier 5,Phone,0
C37239,Product A,0,109,Source 226,M,Age Range 1,AL,Carrier 3,Phone,629
C37240,Product C,0,1045,Source 170,F,Age Range 3,CA,Carrier 4,Phone,588.78
C37241,Product A,0,1314,Source 43,F,Age Range 2,MN,Carrier 3,Phone,1449
C37242,Product C,0,588,Source 1,M,Age Range 1,CA,Carrier 4,Phone,323.73
C37243,Product B,0,597,Source 200,M,Age Range 1,FL,Carrier 1,Phone,85.06
C37244,Product A,0,440,Source 88,M,Age Range 2,MI,Carrier 5,Phone,486.25
C37245,Product A,0,410,Source 81,M,Age Range 2,OH,Carrier 4,Phone,826.04
C37246,Product B,0,233,Source 86,M,Age Range 1,TX,Carrier 2,Web,99
C37247,Product A,0,1569,Source 220,M,Age Range 1,NM,Carrier 3,Phone,1656.75
C37248,Product A,1,639,Source 1,M,Age Range 2,MI,Carrier 5,Phone,712
C37249,Product A,0,963,Source 1,F,Age Range 2,CO,Carrier 3,Phone,1087
C37250,Product A,0,1146,Source 95,M,Age Range 2,TX,Carrier 3,Phone,944.25
C37251,Product A,0,862,Source 1,M,Age Range 2,LA,Carrier 3,Phone,1058
C37252,Product A,1,144,Source 167,M,Age Range 1,CO,Carrier 4,Phone,265.85
C37253,Product A,1,31,Source 222,F,Age Range 2,PA,Carrier 3,Phone,60.04
C37254,Product B,1,243,Source 133,M,Age Range 1,CA,Carrier 3,Web,73.6
C37255,Product B,0,715,Source 173,M,Age Range 1,TX,Carrier 5,Phone,245
C37256,Product A,1,733,Source 1,M,Age Range 1,KY,Carrier 4,Phone,926.12
C37257,Product A,1,721,Source 164,M,Age Range 2,OH,Carrier 4,Phone,938.05
C37258,Product A,0,315,Source 1,F,Age Range 2,MI,Carrier 5,Phone,682.25
C37259,Product A,1,370,Source 95,F,Age Range 2,CA,Carrier 4,Phone,714.96
C37260,Product A,1,212,Source 1,F,Age Range 2,AL,Carrier 3,Phone,433.25
C37261,Product B,0,1409,Source 114,F,Age Range 1,TX,Carrier 3,Phone,271
C37262,Product A,0,470,Source 88,F,Age Range 2,NY,Carrier 3,Phone,664.81
C37263,Product A,0,962,Source 164,F,Age Range 1,AZ,Carrier 5,Web,709.94
C37264,Product A,1,965,Source 95,F,Age Range 1,PA,Carrier 3,Phone,1255.2
C37265,Product A,0,219,Source 81,F,Age Range 2,NV,Carrier 5,Phone,340
C37266,Product B,0,191,Source 181,M,Age Range 3,FL,Carrier 5,Phone,108
C37267,Product B,1,426,Source 40,M,Age Range 1,MD,Carrier 5,Phone,87.66
C37268,Product A,1,114,Source 178,M,Age Range 1,MO,Carrier 3,Phone,570.58
C37269,Product A,1,217,Source 1,F,Age Range 1,PA,Carrier 1,Phone,178.69
C37270,Product A,0,223,Source 1,M,Age Range 2,VA,Carrier 5,Phone,333
C37271,Product A,0,679,Source 1,M,Age Range 2,LA,Carrier 3,Phone,1065
C37272,Product A,0,227,Source 1,F,Age Range 2,CT,Carrier 5,Phone,404
C37273,Product A,0,1685,Source 202,F,Age Range 2,NC,Carrier 3,Phone,1484.75
C37274,Product A,1,64,Source 1,F,Age Range 1,TX,Carrier 1,Phone,662.68
C37275,Product A,1,59,Source 188,M,Age Range 2,AL,Carrier 3,Web,86.58
C37276,Product A,1,367,Source 1,M,Age Range 2,AL,Carrier 5,Phone,544
C37277,Product A,1,27,Source 27,F,Age Range 2,KY,Carrier 4,Phone,216.04
C37278,Product A,0,217,Source 193,M,Age Range 1,MT,Carrier 2,Phone,437
C37279,Product A,0,1509,Source 95,F,Age Range 3,AL,Carrier 3,Phone,1664.75
C37280,Product A,1,357,Source 1,F,Age Range 2,SC,Carrier 5,Phone,594
C37281,Product A,1,0,Source 170,M,Age Range 2,FL,Carrier 5,Phone,0
C37282,Product B,0,592,Source 160,M,Age Range 2,TN,Carrier 1,Web,82.06
C37283,Product A,0,953,Source 95,M,Age Range 1,OH,Carrier 3,Phone,887
C37284,Product A,0,376,Source 125,F,Age Range 3,MI,Carrier 5,Phone,669.25
C37285,Product A,0,222,Source 1,M,Age Range 1,CO,Carrier 5,Phone,342
C37286,Product B,1,724,Source 95,M,Age Range 1,VA,Carrier 1,Phone,97
C37287,Product A,1,176,Source 200,F,Age Range 2,MS,Carrier 5,Web,255.93
C37288,Product B,0,498,Source 160,M,Age Range 1,OH,Carrier 5,Web,181
C37289,Product B,0,220,Source 176,M,Age Range 1,FL,Carrier 5,Web,87
C37290,Product B,1,1095,Source 211,M,Age Range 1,TX,Carrier 3,Phone,148
C37291,Product A,0,956,Source 1,F,Age Range 1,ID,Carrier 3,Phone,900
C37292,Product B,0,225,Source 181,M,Age Range 1,MA,Carrier 5,Phone,89
C37293,Product A,1,424,Source 178,F,Age Range 1,IA,Carrier 3,Phone,610.34
C37294,Product A,1,554,Source 212,M,Age Range 2,OH,Carrier 4,Phone,648.08
C37295,Product A,0,867,Source 160,F,Age Range 1,OK,Carrier 3,Phone,1090
C37296,Product B,0,1723,Source 197,F,Age Range 1,FL,Carrier 3,Phone,311
C37297,Product A,1,36,Source 1,F,Age Range 2,MN,Carrier 3,Phone,63.75
C37298,Product A,0,1685,Source 95,M,Age Range 2,MO,Carrier 3,Phone,1632.5
C37299,Product A,1,273,Source 95,M,Age Range 2,NH,Carrier 5,Phone,447.94
C37300,Product B,1,363,Source 189,M,Age Range 1,GA,Carrier 4,Phone,68.04
C37301,Product A,0,810,Source 1,F,Age Range 1,KY,Carrier 4,Phone,681.92
C37302,Product A,1,274,Source 1,F,Age Range 2,NC,Carrier 3,Phone,295.25
C37303,Product A,0,405,Source 200,F,Age Range 3,NY,Carrier 5,Phone,800.89
C37304,Product A,0,590,Source 1,M,Age Range 1,MO,Carrier 5,Phone,701.26
C37305,Product A,1,357,Source 211,F,Age Range 1,TX,Carrier 5,Phone,314.5
C37306,Product A,1,363,Source 95,F,Age Range 1,CA,Carrier 4,Phone,709.96
C37307,Product B,1,1095,Source 222,F,Age Range 1,FL,Carrier 3,Web,150
C37308,Product A,1,124,Source 233,M,Age Range 1,CA,Carrier 3,Phone,150.08
C37309,Product A,1,365,Source 154,F,Age Range 1,TX,Carrier 1,Phone,366
C37310,Product A,1,370,Source 95,F,Age Range 1,VA,Carrier 4,Phone,613
C37311,Product A,1,307,Source 88,M,Age Range 1,CO,Carrier 3,Phone,374.33
C37312,Product B,1,151,Source 201,M,Age Range 1,IL,Carrier 5,Phone,43.84
C37313,Product A,0,189,Source 1,F,Age Range 2,AR,Carrier 5,Phone,607.41
C37314,Product A,1,120,Source 43,F,Age Range 2,WA,Carrier 4,Phone,359.25
C37315,Product A,1,205,Source 222,F,Age Range 1,VA,Carrier 1,Phone,353.42
C37316,Product B,0,1049,Source 222,M,Age Range 1,ME,Carrier 5,Phone,305
C37317,Product A,0,805,Source 72,F,Age Range 2,WA,Carrier 2,Phone,530.6
C37318,Product A,1,271,Source 1,F,Age Range 2,OH,Carrier 4,Phone,461.03
C37319,Product A,1,174,Source 233,M,Age Range 2,TX,Carrier 3,Phone,316
C37320,Product B,0,225,Source 173,M,Age Range 2,GA,Carrier 1,Phone,157.06
C37321,Product A,0,346,Source 225,F,Age Range 2,NC,Carrier 3,Phone,518.81
C37322,Product A,0,674,Source 1,F,Age Range 2,AL,Carrier 2,Phone,1352
C37323,Product C,0,1201,Source 178,M,Age Range 2,KS,Carrier 4,Phone,525.5
C37324,Product A,0,219,Source 1,F,Age Range 2,NV,Carrier 3,Phone,631
C37325,Product B,1,1463,Source 95,M,Age Range 1,SC,Carrier 3,Web,187
C37326,Product A,1,112,Source 1,M,Age Range 1,MO,Carrier 4,Phone,539.32
C37327,Product A,1,299,Source 171,M,Age Range 1,TX,Carrier 2,Phone,633
C37328,Product A,0,498,Source 1,F,Age Range 1,MS,Carrier 3,Phone,696.56
C37329,Product B,0,952,Source 222,M,Age Range 1,DE,Carrier 3,Web,183
C37330,Product B,1,0,Source 95,F,Age Range 1,MT,Carrier 3,Web,83
C37331,Product A,1,31,Source 1,M,Age Range 3,KY,Carrier 3,Phone,622
C37332,Product A,1,730,Source 1,M,Age Range 2,GA,Carrier 2,Phone,1013
C37333,Product A,0,471,Source 1,M,Age Range 1,FL,Carrier 5,Phone,296.66
C37334,Product A,0,1320,Source 95,F,Age Range 1,PA,Carrier 3,Phone,1575.96
C37335,Product A,1,730,Source 170,F,Age Range 1,MT,Carrier 3,Phone,696
C37336,Product A,0,196,Source 200,F,Age Range 1,MS,Carrier 5,Phone,601.41
C37337,Product A,0,622,Source 178,F,Age Range 1,UT,Carrier 3,Web,545
C37338,Product A,0,956,Source 1,M,Age Range 2,CO,Carrier 3,Phone,821
C37339,Product B,0,535,Source 43,F,Age Range 3,ND,Carrier 5,Phone,184.1
C37340,Product A,1,121,Source 1,F,Age Range 2,OK,Carrier 3,Phone,672
C37341,Product A,1,393,Source 200,F,Age Range 1,IL,Carrier 1,Phone,319.75
C37342,Product A,0,991,Source 182,F,Age Range 1,AZ,Carrier 5,Phone,579.58
C37343,Product A,0,231,Source 200,F,Age Range 1,OH,Carrier 3,Phone,627
C37344,Product A,1,28,Source 2,F,Age Range 1,GA,Carrier 3,Phone,601
C37345,Product A,1,89,Source 1,M,Age Range 2,TX,Carrier 3,Phone,158.75
C37346,Product A,1,1070,Source 95,M,Age Range 2,AL,Carrier 3,Phone,1156.75
C37347,Product A,0,105,Source 188,M,Age Range 1,FL,Carrier 5,Phone,231.67
C37348,Product B,0,1776,Source 95,M,Age Range 3,TX,Carrier 3,Phone,318
C37349,Product A,0,227,Source 233,M,Age Range 1,SC,Carrier 5,Phone,633
C37350,Product A,1,62,Source 1,F,Age Range 2,SC,Carrier 3,Phone,77.42
C37351,Product A,0,952,Source 125,F,Age Range 1,NJ,Carrier 5,Phone,1133.4
C37352,Product B,0,227,Source 226,M,Age Range 1,PA,Carrier 5,Web,123
C37353,Product A,0,688,Source 1,M,Age Range 1,TX,Carrier 3,Phone,1092
C37354,Product B,0,1229,Source 222,F,Age Range 3,MO,Carrier 3,Web,225
C37355,Product A,0,136,Source 1,F,Age Range 1,FL,Carrier 5,Phone,383.5
C37356,Product B,0,591,Source 173,M,Age Range 1,NY,Carrier 5,Web,188
C37357,Product B,0,597,Source 160,F,Age Range 1,IA,Carrier 1,Phone,72.06
C37358,Product A,0,1326,Source 222,F,Age Range 1,NJ,Carrier 1,Phone,1293.27
C37359,Product A,1,88,Source 210,M,Age Range 1,FL,Carrier 3,Phone,172
C37360,Product A,0,221,Source 36,M,Age Range 2,OK,Carrier 1,Phone,390
C37361,Product B,0,838,Source 9,M,Age Range 3,NC,Carrier 5,Phone,250
C37362,Product B,1,1942,Source 211,F,Age Range 1,NJ,Carrier 5,Phone,171.6
C37363,Product A,0,105,Source 1,M,Age Range 2,AZ,Carrier 3,Phone,628
C37364,Product A,0,217,Source 238,F,Age Range 3,VT,Carrier 5,Phone,631
C37365,Product A,0,596,Source 88,M,Age Range 2,MN,Carrier 3,Phone,433.96
C37366,Product A,0,1835,Source 95,F,Age Range 2,VA,Carrier 3,Phone,1749.16
C37367,Product A,0,437,Source 1,F,Age Range 2,MO,Carrier 5,Phone,552.22
C37368,Product C,1,395,Source 95,M,Age Range 3,SD,Carrier 3,Phone,328.76
C37369,Product A,1,1099,Source 95,F,Age Range 1,TN,Carrier 2,Phone,1016.04
C37370,Product C,1,1992,Source 211,M,Age Range 2,IL,Carrier 4,Phone,1569.57
C37371,Product B,0,347,Source 190,F,Age Range 3,TN,Carrier 3,Phone,82.67
C37372,Product A,0,102,Source 201,F,Age Range 2,IA,Carrier 1,Phone,415.36
C37373,Product A,0,226,Source 1,F,Age Range 2,IL,Carrier 1,Phone,610
C37374,Product A,0,1689,Source 220,M,Age Range 1,CT,Carrier 1,Phone,1749.1
C37375,Product A,0,590,Source 178,F,Age Range 2,IN,Carrier 3,Phone,803.81
C37376,Product B,1,400,Source 182,M,Age Range 1,AZ,Carrier 5,Phone,41.62
C37377,Product B,1,1246,Source 4,F,Age Range 1,NJ,Carrier 3,Phone,227.47
C37378,Product A,1,333,Source 95,F,Age Range 1,FL,Carrier 3,Phone,535.8
C37379,Product A,0,228,Source 215,M,Age Range 1,NJ,Carrier 5,Phone,742
C37380,Product B,0,225,Source 95,F,Age Range 1,NC,Carrier 5,Phone,87
C37381,Product A,1,730,Source 23,M,Age Range 1,CA,Carrier 3,Phone,804
C37382,Product A,1,396,Source 1,M,Age Range 2,OH,Carrier 4,Phone,499.52
C37383,Product A,1,941,Source 164,M,Age Range 2,IN,Carrier 3,Phone,1028.73
C37384,Product A,0,526,Source 222,F,Age Range 1,AZ,Carrier 3,Phone,741.31
C37385,Product B,1,151,Source 95,F,Age Range 1,NJ,Carrier 1,Phone,89
C37386,Product B,0,595,Source 176,F,Age Range 1,PA,Carrier 1,Web,76.06
C37387,Product B,0,584,Source 160,F,Age Range 1,OH,Carrier 5,Web,155
C37388,Product A,0,1319,Source 95,M,Age Range 1,TN,Carrier 2,Phone,1368.04
C37389,Product B,1,727,Source 164,M,Age Range 1,FL,Carrier 1,Web,121
C37390,Product A,0,227,Source 1,M,Age Range 1,FL,Carrier 3,Phone,635
C37391,Product A,0,231,Source 193,M,Age Range 1,OH,Carrier 4,Phone,416.04
C37392,Product A,0,228,Source 2,M,Age Range 2,MI,Carrier 4,Phone,432
C37393,Product A,0,226,Source 1,F,Age Range 1,FL,Carrier 5,Phone,331
C37394,Product A,0,169,Source 181,F,Age Range 2,MO,Carrier 1,Phone,601
C37395,Product A,0,1197,Source 53,F,Age Range 1,WA,Carrier 3,Phone,1452
C37396,Product B,0,501,Source 53,M,Age Range 1,CA,Carrier 5,Phone,166.25
C37397,Product A,0,226,Source 1,F,Age Range 1,SC,Carrier 5,Phone,666
C37398,Product A,0,1323,Source 95,M,Age Range 2,FL,Carrier 3,Phone,1448
C37399,Product A,1,186,Source 141,M,Age Range 1,FL,Carrier 3,Phone,299.5
C37400,Product A,1,63,Source 193,F,Age Range 1,AZ,Carrier 3,Phone,223.66
C37401,Product C,1,1105,Source 178,M,Age Range 2,CA,Carrier 4,Phone,33
C37402,Product B,0,380,Source 95,F,Age Range 2,DE,Carrier 3,Phone,98.92
C37403,Product A,0,416,Source 171,F,Age Range 1,OH,Carrier 4,Phone,349.5
C37404,Product B,1,365,Source 170,F,Age Range 1,VA,Carrier 5,Web,47
C37405,Product A,1,723,Source 178,M,Age Range 2,TX,Carrier 3,Phone,719
C37406,Product A,0,560,Source 1,F,Age Range 2,TN,Carrier 2,Phone,987.42
C37407,Product A,0,559,Source 233,M,Age Range 2,SC,Carrier 5,Phone,664.18
C37408,Product B,0,222,Source 181,F,Age Range 3,NY,Carrier 5,Phone,115
C37409,Product A,1,87,Source 88,F,Age Range 2,MD,Carrier 2,Phone,0
C37410,Product A,1,725,Source 1,F,Age Range 2,TX,Carrier 3,Phone,911
C37411,Product A,0,110,Source 1,F,Age Range 2,OH,Carrier 1,Phone,407.33
C37412,Product B,1,372,Source 95,F,Age Range 3,NE,Carrier 3,Phone,46.02
C37413,Product A,1,1300,Source 95,M,Age Range 1,NY,Carrier 3,Web,1334.25
C37414,Product C,0,955,Source 178,M,Age Range 2,IL,Carrier 4,Phone,797.56
C37415,Product A,1,635,Source 201,F,Age Range 3,FL,Carrier 3,Phone,791.03
C37416,Product A,0,800,Source 1,F,Age Range 2,AL,Carrier 3,Phone,1088
C37417,Product A,0,965,Source 141,F,Age Range 1,WA,Carrier 2,Phone,483.75
C37418,Product A,0,219,Source 1,F,Age Range 2,FL,Carrier 1,Phone,394
C37419,Product B,0,2058,Source 222,M,Age Range 1,KS,Carrier 3,Web,275
C37420,Product A,0,219,Source 1,M,Age Range 2,IN,Carrier 3,Phone,633
C37421,Product A,0,589,Source 95,F,Age Range 2,VA,Carrier 3,Phone,586.81
C37422,Product B,1,271,Source 178,F,Age Range 3,CA,Carrier 3,Phone,67.75
C37423,Product B,0,957,Source 179,M,Age Range 3,CA,Carrier 3,Web,190
C37424,Product A,0,408,Source 1,F,Age Range 1,TX,Carrier 5,Phone,348.39
C37425,Product A,1,917,Source 95,M,Age Range 2,FL,Carrier 3,Phone,1244
C37426,Product B,0,590,Source 200,M,Age Range 3,WA,Carrier 3,Web,155
C37427,Product B,0,964,Source 133,M,Age Range 1,PA,Carrier 5,Web,221
C37428,Product A,0,225,Source 1,F,Age Range 2,TX,Carrier 3,Phone,628
C37429,Product A,1,363,Source 95,F,Age Range 1,FL,Carrier 3,Phone,396.5
C37430,Product A,0,224,Source 189,M,Age Range 1,MI,Carrier 5,Phone,615
C37431,Product A,1,59,Source 1,F,Age Range 1,CA,Carrier 3,Phone,44.75
C37432,Product B,1,610,Source 188,M,Age Range 1,CA,Carrier 5,Phone,108.63
C37433,Product A,0,960,Source 242,M,Age Range 1,CA,Carrier 1,Phone,1260.98
C37434,Product A,1,363,Source 167,M,Age Range 1,MN,Carrier 3,Phone,616
C37435,Product C,0,1357,Source 197,M,Age Range 3,WY,Carrier 3,Phone,1083.53
C37436,Product A,0,530,Source 1,F,Age Range 2,UT,Carrier 1,Phone,666.75
C37437,Product A,1,1466,Source 211,M,Age Range 1,GA,Carrier 3,Phone,1279
C37438,Product B,1,58,Source 176,F,Age Range 1,VA,Carrier 3,Web,21.08
C37439,Product A,0,166,Source 228,M,Age Range 2,PA,Carrier 1,Phone,546
C37440,Product B,1,1274,Source 95,F,Age Range 3,IL,Carrier 3,Phone,219
C37441,Product A,0,714,Source 1,F,Age Range 2,AR,Carrier 2,Phone,1359
C37442,Product B,0,1081,Source 17,F,Age Range 1,CA,Carrier 5,Phone,309
C37443,Product A,0,433,Source 145,M,Age Range 1,MI,Carrier 5,Phone,679.25
C37444,Product A,0,504,Source 1,F,Age Range 1,CO,Carrier 5,Phone,379.76
C37445,Product A,0,1318,Source 154,M,Age Range 2,FL,Carrier 3,Phone,1237
C37446,Product A,1,546,Source 95,M,Age Range 2,AR,Carrier 3,Phone,885
C37447,Product C,0,686,Source 179,F,Age Range 1,CA,Carrier 3,Phone,552.42
C37448,Product B,0,233,Source 181,M,Age Range 1,TX,Carrier 1,Phone,64
C37449,Product A,1,212,Source 1,M,Age Range 2,KS,Carrier 3,Phone,359.5
C37450,Product A,0,596,Source 1,M,Age Range 2,LA,Carrier 3,Phone,800.81
C37451,Product A,1,598,Source 220,M,Age Range 1,IL,Carrier 3,Web,782
C37452,Product A,0,383,Source 81,M,Age Range 3,TX,Carrier 3,Web,796.81
C37453,Product A,0,1900,Source 213,M,Age Range 3,WV,Carrier 3,Phone,1795.5
C37454,Product A,0,444,Source 1,F,Age Range 2,MO,Carrier 4,Phone,555.94
C37455,Product B,0,1232,Source 43,M,Age Range 1,LA,Carrier 5,Web,174.35
C37456,Product A,0,589,Source 178,F,Age Range 1,CO,Carrier 5,Phone,700.26
C37457,Product A,0,159,Source 1,F,Age Range 1,ND,Carrier 3,Phone,553.17
C37458,Product A,0,582,Source 197,F,Age Range 1,WA,Carrier 2,Phone,306.22
C37459,Product A,1,363,Source 95,F,Age Range 1,TX,Carrier 3,Phone,133
C37460,Product A,0,501,Source 95,F,Age Range 2,NY,Carrier 3,Phone,532.31
C37461,Product B,0,679,Source 178,F,Age Range 3,FL,Carrier 3,Phone,172
C37462,Product A,1,177,Source 178,M,Age Range 2,OH,Carrier 5,Phone,266.5
C37463,Product A,0,1571,Source 141,F,Age Range 3,WA,Carrier 3,Phone,1661.75
C37464,Product A,0,194,Source 1,F,Age Range 2,NC,Carrier 1,Phone,554.58
C37465,Product A,0,587,Source 226,F,Age Range 1,WV,Carrier 1,Phone,739.25
C37466,Product B,0,228,Source 194,M,Age Range 1,IL,Carrier 5,Phone,83
C37467,Product A,0,1965,Source 95,F,Age Range 1,NV,Carrier 3,Phone,1836.84
C37468,Product A,1,237,Source 193,F,Age Range 2,IN,Carrier 1,Phone,618.75
C37469,Product A,1,1092,Source 23,M,Age Range 2,TX,Carrier 3,Phone,1049
C37470,Product B,0,406,Source 160,M,Age Range 1,AZ,Carrier 5,Phone,172
C37471,Product A,1,425,Source 95,F,Age Range 2,MO,Carrier 3,Phone,614.34
C37472,Product A,1,58,Source 81,F,Age Range 3,GA,Carrier 3,Phone,625
C37473,Product C,0,956,Source 189,M,Age Range 2,KS,Carrier 4,Phone,524.77
C37474,Product A,1,369,Source 197,F,Age Range 1,VA,Carrier 4,Phone,368
C37475,Product A,1,119,Source 53,M,Age Range 2,HI,Carrier 3,Phone,150.75
C37476,Product A,0,594,Source 200,F,Age Range 1,WI,Carrier 3,Web,588.81
C37477,Product A,1,484,Source 95,F,Age Range 1,FL,Carrier 3,Phone,520.79
C37478,Product A,1,365,Source 95,M,Age Range 2,TN,Carrier 3,Phone,397
C37479,Product A,0,221,Source 200,F,Age Range 1,CA,Carrier 4,Phone,445
C37480,Product B,0,589,Source 176,F,Age Range 1,TX,Carrier 1,Phone,123.06
C37481,Product B,0,1108,Source 160,F,Age Range 1,IN,Carrier 3,Phone,228
C37482,Product A,1,95,Source 189,F,Age Range 1,FL,Carrier 1,Phone,73.25
C37483,Product A,1,31,Source 170,F,Age Range 2,FL,Carrier 3,Phone,64.2
C37484,Product A,0,503,Source 1,F,Age Range 2,TX,Carrier 1,Phone,618.5
C37485,Product A,0,442,Source 1,F,Age Range 2,TX,Carrier 5,Phone,552.22
C37486,Product C,0,587,Source 160,M,Age Range 1,GA,Carrier 4,Phone,698.95
C37487,Product A,1,24,Source 1,F,Age Range 1,MT,Carrier 3,Phone,218.75
C37488,Product A,1,146,Source 1,F,Age Range 2,MO,Carrier 1,Phone,225
C37489,Product A,0,131,Source 1,F,Age Range 2,TX,Carrier 5,Phone,247.5
C37490,Product A,0,1409,Source 95,F,Age Range 1,GA,Carrier 3,Phone,1485.75
C37491,Product A,1,182,Source 1,F,Age Range 2,TX,Carrier 2,Phone,176.5
C37492,Product A,0,201,Source 189,F,Age Range 3,CA,Carrier 5,Phone,770
C37493,Product B,0,217,Source 181,M,Age Range 1,IA,Carrier 3,Phone,70
C37494,Product A,0,200,Source 156,F,Age Range 1,TX,Carrier 5,Phone,312.17
C37495,Product A,0,112,Source 1,M,Age Range 2,OH,Carrier 1,Phone,606
C37496,Product A,1,117,Source 200,M,Age Range 2,AL,Carrier 3,Phone,143.08
C37497,Product A,0,228,Source 65,M,Age Range 1,CT,Carrier 5,Phone,417
C37498,Product B,1,360,Source 171,F,Age Range 1,TN,Carrier 5,Phone,76
C37499,Product B,0,1313,Source 164,F,Age Range 1,MO,Carrier 3,Web,198
C37500,Product A,0,836,Source 1,M,Age Range 2,MD,Carrier 2,Phone,1354
C37501,Product B,1,147,Source 176,M,Age Range 1,OH,Carrier 3,Web,39.42
C37502,Product A,0,231,Source 1,M,Age Range 1,VA,Carrier 5,Phone,627
C37503,Product A,1,673,Source 160,F,Age Range 2,WA,Carrier 4,Web,579.56
C37504,Product A,1,367,Source 1,F,Age Range 2,CO,Carrier 3,Phone,415
C37505,Product A,1,218,Source 171,M,Age Range 2,GA,Carrier 1,Phone,160.75
C37506,Product A,0,341,Source 1,M,Age Range 3,AL,Carrier 5,Phone,801.89
C37507,Product A,0,314,Source 1,M,Age Range 1,VA,Carrier 3,Phone,483.06
C37508,Product B,1,942,Source 170,F,Age Range 1,IL,Carrier 3,Phone,147
C37509,Product A,0,949,Source 182,M,Age Range 1,AZ,Carrier 5,Phone,766.83
C37510,Product A,1,112,Source 164,F,Age Range 2,WI,Carrier 3,Web,200.75
C37511,Product A,1,693,Source 233,M,Age Range 3,CO,Carrier 3,Phone,940
C37512,Product A,0,223,Source 1,F,Age Range 1,GA,Carrier 3,Phone,629
C37513,Product A,0,230,Source 88,F,Age Range 1,PA,Carrier 3,Phone,314
C37514,Product A,0,402,Source 1,F,Age Range 2,TX,Carrier 5,Phone,501.89
C37515,Product A,1,93,Source 201,M,Age Range 2,NY,Carrier 5,Phone,229
C37516,Product A,1,706,Source 167,F,Age Range 1,TN,Carrier 3,Phone,728.25
C37517,Product B,0,834,Source 125,F,Age Range 1,CA,Carrier 3,Phone,192
C37518,Product A,0,224,Source 2,M,Age Range 1,IN,Carrier 3,Phone,640
C37519,Product A,1,738,Source 95,F,Age Range 1,MO,Carrier 1,Phone,1065
C37520,Product A,0,286,Source 1,M,Age Range 3,TX,Carrier 5,Phone,691.19
C37521,Product C,0,954,Source 125,M,Age Range 1,SC,Carrier 2,Phone,851.48
C37522,Product B,0,2049,Source 164,F,Age Range 1,SC,Carrier 3,Phone,304
C37523,Product A,0,956,Source 98,F,Age Range 1,IA,Carrier 1,Web,971.46
C37524,Product B,0,1163,Source 95,M,Age Range 1,IL,Carrier 5,Phone,304
C37525,Product A,1,112,Source 1,F,Age Range 1,FL,Carrier 1,Phone,136.68
C37526,Product A,0,414,Source 1,M,Age Range 2,NH,Carrier 3,Phone,600.31
C37527,Product B,1,331,Source 23,F,Age Range 3,MA,Carrier 3,Phone,88.76
C37528,Product A,1,118,Source 1,F,Age Range 2,MO,Carrier 3,Phone,220.75
C37529,Product B,1,1251,Source 164,F,Age Range 1,NY,Carrier 3,Phone,226
C37530,Product A,0,587,Source 215,F,Age Range 1,TX,Carrier 5,Phone,455.26
C37531,Product A,1,387,Source 88,M,Age Range 2,MO,Carrier 5,Phone,506.47
C37532,Product A,1,725,Source 213,F,Age Range 2,FL,Carrier 3,Phone,855.04
